date,Open,High,Low,Close
2020-12-08 09:30:00,104.061,104.0765,103.999,104.002
2020-12-08 10:00:00,104.002,104.041,103.96549999999999,104.031
2020-12-08 10:30:00,104.031,104.1115,104.008,104.073
2020-12-08 11:00:00,104.073,104.0925,104.056,104.088
2020-12-08 11:30:00,104.088,104.1045,104.055,104.104
2020-12-08 12:00:00,104.104,104.127,104.068,104.08449999999999
2020-12-08 12:30:00,104.08449999999999,104.181,104.079,104.14750000000001
2020-12-08 13:00:00,104.14750000000001,104.1645,104.0275,104.0975
2020-12-08 13:30:00,104.0975,104.1135,104.0485,104.1035
2020-12-08 14:00:00,104.1035,104.104,104.02600000000001,104.0715
2020-12-08 14:30:00,104.0715,104.1285,104.053,104.111
2020-12-08 15:00:00,104.111,104.173,104.0745,104.1585
2020-12-08 15:30:00,104.1585,104.2085,104.11250000000001,104.1265
2020-12-08 16:00:00,104.1265,104.167,104.114,104.142
2020-12-08 16:30:00,104.142,104.175,104.1225,104.142
2020-12-08 17:00:00,104.142,104.1615,104.126,104.15950000000001
2020-12-08 17:30:00,104.15950000000001,104.1615,104.1135,104.12549999999999
2020-12-08 18:00:00,104.12549999999999,104.1735,104.117,104.148
2020-12-08 18:30:00,104.148,104.17,104.1425,104.16550000000001
2020-12-08 19:00:00,104.16550000000001,104.171,104.1425,104.1585
2020-12-08 19:30:00,104.1585,104.177,104.1575,104.1735
2020-12-08 20:00:00,104.1735,104.185,104.162,104.18350000000001
2020-12-08 20:30:00,104.18350000000001,104.1845,104.145,104.163
2020-12-08 21:00:00,104.163,104.181,104.154,104.16550000000001
2020-12-08 21:30:00,104.16550000000001,104.17150000000001,104.1465,104.154
2020-12-08 22:00:00,104.154,104.181,104.155,104.16749999999999
2020-12-08 22:30:00,104.16749999999999,104.178,104.1465,104.1625
2020-12-08 23:00:00,104.1625,104.17949999999999,104.15100000000001,104.1565
2020-12-08 23:30:00,104.1565,104.168,104.1305,104.14150000000001
2020-12-09 00:00:00,104.14150000000001,104.1735,104.118,104.122
2020-12-09 00:30:00,104.122,104.1515,104.1065,104.14150000000001
2020-12-09 01:00:00,104.14150000000001,104.1705,104.1245,104.158
2020-12-09 01:30:00,104.158,104.1635,104.128,104.14750000000001
2020-12-09 02:00:00,104.14750000000001,104.16,104.128,104.14750000000001
2020-12-09 02:30:00,104.14750000000001,104.173,104.1445,104.1445
2020-12-09 03:00:00,104.1445,104.152,104.128,104.1375
2020-12-09 03:30:00,104.1375,104.153,104.1225,104.1525
2020-12-09 04:00:00,104.1525,104.15350000000001,104.126,104.13550000000001
2020-12-09 04:30:00,104.13550000000001,104.137,104.11699999999999,104.136
2020-12-09 05:00:00,104.136,104.163,104.1285,104.149
2020-12-09 05:30:00,104.149,104.16,104.1375,104.155
2020-12-09 06:00:00,104.155,104.1835,104.1445,104.1545
2020-12-09 06:30:00,104.1545,104.1935,104.1435,104.186
2020-12-09 07:00:00,104.186,104.2445,104.18299999999999,104.2295
2020-12-09 07:30:00,104.2295,104.2445,104.202,104.221
2020-12-09 08:00:00,104.221,104.2515,104.2075,104.2305
2020-12-09 08:30:00,104.2305,104.243,104.162,104.17150000000001
2020-12-09 09:00:00,104.17150000000001,104.1875,104.14750000000001,104.17150000000001
2020-12-09 09:30:00,104.17150000000001,104.2005,104.0625,104.0885
2020-12-09 10:00:00,104.0885,104.1095,104.0535,104.07249999999999
2020-12-09 10:30:00,104.07249999999999,104.1235,104.06700000000001,104.103
2020-12-09 11:00:00,104.103,104.1635,104.0835,104.1365
2020-12-09 11:30:00,104.1365,104.161,104.1225,104.132
2020-12-09 12:00:00,104.132,104.1565,104.1075,104.146
2020-12-09 12:30:00,104.146,104.1545,104.12,104.121
2020-12-09 13:00:00,104.121,104.132,104.083,104.1215
2020-12-09 13:30:00,104.1215,104.1585,104.098,104.152
2020-12-09 14:00:00,104.152,104.1985,104.13550000000001,104.1855
2020-12-09 14:30:00,104.1855,104.2435,104.163,104.2375
2020-12-09 15:00:00,104.2375,104.26650000000001,104.2225,104.2245
2020-12-09 15:30:00,104.2245,104.248,104.1735,104.2025
2020-12-09 16:00:00,104.2025,104.27250000000001,104.2005,104.27
2020-12-09 16:30:00,104.27,104.3095,104.265,104.281
2020-12-09 17:00:00,104.281,104.407,104.27250000000001,104.382
2020-12-09 17:30:00,104.382,104.4055,104.342,104.3455
2020-12-09 18:00:00,104.3455,104.357,104.2575,104.2655
2020-12-09 18:30:00,104.2655,104.301,104.232,104.299
2020-12-09 19:00:00,104.299,104.3115,104.2565,104.266
2020-12-09 19:30:00,104.266,104.268,104.2225,104.2235
2020-12-09 20:00:00,104.2235,104.254,104.224,104.239
2020-12-09 20:30:00,104.239,104.23949999999999,104.185,104.207
2020-12-09 21:00:00,104.207,104.2195,104.201,104.203
2020-12-09 21:30:00,104.203,104.262,104.19550000000001,104.2345
2020-12-09 22:00:00,104.2345,104.2775,104.1925,104.24199999999999
2020-12-09 22:30:00,104.24199999999999,104.2935,104.23349999999999,104.28800000000001
2020-12-09 23:00:00,104.28800000000001,104.30850000000001,104.237,104.294
2020-12-09 23:30:00,104.294,104.3,104.2595,104.2865
2020-12-10 00:00:00,104.2865,104.3075,104.2625,104.2825
2020-12-10 00:30:00,104.2825,104.296,104.2505,104.2695
2020-12-10 01:00:00,104.2695,104.2735,104.2435,104.27
2020-12-10 01:30:00,104.27,104.283,104.254,104.2795
2020-12-10 02:00:00,104.2795,104.3805,104.278,104.34
2020-12-10 02:30:00,104.34,104.4585,104.3365,104.4285
2020-12-10 03:00:00,104.4285,104.502,104.423,104.486
2020-12-10 03:30:00,104.486,104.488,104.4245,104.43299999999999
2020-12-10 04:00:00,104.43299999999999,104.4375,104.3835,104.388
2020-12-10 04:30:00,104.388,104.42750000000001,104.386,104.422
2020-12-10 05:00:00,104.422,104.427,104.394,104.419
2020-12-10 05:30:00,104.419,104.444,104.413,104.416
2020-12-10 06:00:00,104.416,104.454,104.4165,104.447
2020-12-10 06:30:00,104.447,104.4675,104.446,104.458
2020-12-10 07:00:00,104.458,104.507,104.4585,104.4905
2020-12-10 07:30:00,104.4905,104.5075,104.467,104.4805
2020-12-10 08:00:00,104.4805,104.58,104.48,104.548
2020-12-10 08:30:00,104.548,104.577,104.5,104.5305
2020-12-10 09:00:00,104.5305,104.557,104.51,104.5265
2020-12-10 09:30:00,104.5265,104.536,104.437,104.46
2020-12-10 10:00:00,104.46,104.465,104.428,104.4605
2020-12-10 10:30:00,104.4605,104.50049999999999,104.4515,104.481
2020-12-10 11:00:00,104.481,104.501,104.458,104.486
2020-12-10 11:30:00,104.486,104.546,104.482,104.54
2020-12-10 12:00:00,104.54,104.5645,104.474,104.483
2020-12-10 12:30:00,104.483,104.536,104.4445,104.44749999999999
2020-12-10 13:00:00,104.44749999999999,104.4615,104.4175,104.439
2020-12-10 13:30:00,104.439,104.439,104.3185,104.372
2020-12-10 14:00:00,104.372,104.428,104.357,104.386
2020-12-10 14:30:00,104.386,104.3925,104.251,104.2575
2020-12-10 15:00:00,104.2575,104.3235,104.2255,104.3155
2020-12-10 15:30:00,104.3155,104.41,104.3065,104.389
2020-12-10 16:00:00,104.389,104.42750000000001,104.375,104.388
2020-12-10 16:30:00,104.388,104.3925,104.283,104.3045
2020-12-10 17:00:00,104.3045,104.304,104.219,104.22
2020-12-10 17:30:00,104.22,104.3075,104.21549999999999,104.3045
2020-12-10 18:00:00,104.3045,104.338,104.254,104.2735
2020-12-10 18:30:00,104.2735,104.298,104.2365,104.29
2020-12-10 19:00:00,104.29,104.2935,104.2495,104.26599999999999
2020-12-10 19:30:00,104.26599999999999,104.27250000000001,104.186,104.191
2020-12-10 20:00:00,104.191,104.204,104.173,104.1845
2020-12-10 20:30:00,104.1845,104.2125,104.1845,104.2015
2020-12-10 21:00:00,104.2015,104.2415,104.201,104.2315
2020-12-10 21:30:00,104.2315,104.2575,104.21,104.2495
2020-12-10 22:00:00,104.2495,104.2925,104.229,104.245
2020-12-10 22:30:00,104.245,104.255,104.22399999999999,104.24199999999999
2020-12-10 23:00:00,104.24199999999999,104.27000000000001,104.2195,104.26050000000001
2020-12-10 23:30:00,104.26050000000001,104.261,104.176,104.1805
2020-12-11 00:00:00,104.1805,104.18,104.0805,104.111
2020-12-11 00:30:00,104.111,104.1275,103.9765,104.005
2020-12-11 01:00:00,104.005,104.0075,103.9285,103.94749999999999
2020-12-11 01:30:00,103.94749999999999,104.001,103.9375,103.9905
2020-12-11 02:00:00,103.9905,104.008,103.976,103.9915
2020-12-11 02:30:00,103.9915,104.0005,103.939,103.95349999999999
2020-12-11 03:00:00,103.95349999999999,103.9925,103.948,103.97149999999999
2020-12-11 03:30:00,103.97149999999999,104.05799999999999,103.9705,104.052
2020-12-11 04:00:00,104.052,104.0575,104.027,104.038
2020-12-11 04:30:00,104.038,104.052,104.0175,104.0205
2020-12-11 05:00:00,104.0205,104.0275,103.9905,103.99600000000001
2020-12-11 05:30:00,103.99600000000001,104.0245,103.99549999999999,104.0075
2020-12-11 06:00:00,104.0075,104.055,104.0075,104.035
2020-12-11 06:30:00,104.035,104.0485,104.0085,104.0445
2020-12-11 07:00:00,104.0445,104.055,103.999,104.0395
2020-12-11 07:30:00,104.0395,104.093,104.02850000000001,104.06649999999999
2020-12-11 08:00:00,104.06649999999999,104.1265,104.041,104.116
2020-12-11 08:30:00,104.116,104.1505,104.0745,104.1165
2020-12-11 09:00:00,104.1165,104.141,104.0735,104.1075
2020-12-11 09:30:00,104.1075,104.10849999999999,103.998,104.033
2020-12-11 10:00:00,104.033,104.0415,103.9505,104.0015
2020-12-11 10:30:00,104.0015,104.0975,103.993,104.09
2020-12-11 11:00:00,104.09,104.1305,104.086,104.092
2020-12-11 11:30:00,104.092,104.141,104.0715,104.096
2020-12-11 12:00:00,104.096,104.135,104.081,104.1155
2020-12-11 12:30:00,104.1155,104.1265,104.076,104.119
2020-12-11 13:00:00,104.119,104.155,104.1105,104.1235
2020-12-11 13:30:00,104.1235,104.12950000000001,104.031,104.048
2020-12-11 14:00:00,104.048,104.073,104.021,104.0595
2020-12-11 14:30:00,104.0595,104.063,103.977,103.989
2020-12-11 15:00:00,103.989,103.9935,103.8315,103.8445
2020-12-11 15:30:00,103.8445,103.972,103.8245,103.946
2020-12-11 16:00:00,103.946,103.95349999999999,103.896,103.9075
2020-12-11 16:30:00,103.9075,103.92750000000001,103.8615,103.872
2020-12-11 17:00:00,103.872,103.9025,103.872,103.8775
2020-12-11 17:30:00,103.8775,103.929,103.873,103.91499999999999
2020-12-11 18:00:00,103.91499999999999,103.988,103.9105,103.9875
2020-12-11 18:30:00,103.9875,104.036,103.988,104.014
2020-12-11 19:00:00,104.014,104.0485,104.006,104.03450000000001
2020-12-11 19:30:00,104.03450000000001,104.042,104.001,104.007
2020-12-11 20:00:00,104.007,104.037,104.001,104.0255
2020-12-11 20:30:00,104.0255,104.05799999999999,104.013,104.0385
2020-12-11 21:00:00,104.0385,104.0445,104.02,104.0205
2020-12-11 21:30:00,104.0205,104.064,103.983,104.0235
2020-12-13 19:30:00,104.0115,104.10849999999999,104.0075,104.0745
2020-12-13 20:00:00,104.0815,104.1,104.047,104.05850000000001
2020-12-13 20:30:00,104.06049999999999,104.108,104.0195,104.0315
2020-12-13 21:00:00,104.031,104.07400000000001,103.967,104.0575
2020-12-13 21:30:00,104.0685,104.0755,103.981,104.0155
2020-12-13 22:00:00,104.01050000000001,104.03049999999999,103.8555,103.89150000000001
2020-12-13 22:30:00,103.8905,103.9565,103.8725,103.9505
2020-12-13 23:00:00,103.9515,104.0215,103.95,103.98849999999999
2020-12-13 23:30:00,103.988,103.98849999999999,103.9065,103.96549999999999
2020-12-14 00:00:00,103.966,103.9935,103.892,103.9725
2020-12-14 00:30:00,103.973,104.047,103.9465,104.029
2020-12-14 01:00:00,104.02850000000001,104.063,103.999,104.015
2020-12-14 01:30:00,104.0155,104.028,103.9525,104.006
2020-12-14 02:00:00,104.0065,104.018,103.9905,104.002
2020-12-14 02:30:00,104.0025,104.0185,103.9555,103.981
2020-12-14 03:00:00,103.9815,103.999,103.9585,103.9865
2020-12-14 03:30:00,103.987,104.0085,103.9785,103.9885
2020-12-14 04:00:00,103.988,104.011,103.9865,104.004
2020-12-14 04:30:00,104.00450000000001,104.055,104.004,104.053
2020-12-14 05:00:00,104.05250000000001,104.0595,104.0335,104.047
2020-12-14 05:30:00,104.0475,104.053,104.0205,104.0325
2020-12-14 06:00:00,104.032,104.0355,104.00200000000001,104.01050000000001
2020-12-14 06:30:00,104.01,104.018,103.975,103.983
2020-12-14 07:00:00,103.9825,103.9935,103.9525,103.9695
2020-12-14 07:30:00,103.97,103.986,103.9165,103.921
2020-12-14 08:00:00,103.92150000000001,103.959,103.8845,103.90350000000001
2020-12-14 08:30:00,103.90299999999999,103.946,103.8375,103.867
2020-12-14 09:00:00,103.8665,103.894,103.7915,103.7985
2020-12-14 09:30:00,103.799,103.801,103.74950000000001,103.755
2020-12-14 10:00:00,103.75450000000001,103.7675,103.698,103.7435
2020-12-14 10:30:00,103.744,103.7445,103.706,103.7245
2020-12-14 11:00:00,103.725,103.77850000000001,103.7175,103.7735
2020-12-14 11:30:00,103.773,103.813,103.7305,103.7575
2020-12-14 12:00:00,103.7565,103.7575,103.702,103.7515
2020-12-14 12:30:00,103.751,103.763,103.61449999999999,103.7165
2020-12-14 13:00:00,103.71600000000001,103.756,103.671,103.715
2020-12-14 13:30:00,103.7145,103.722,103.5485,103.563
2020-12-14 14:00:00,103.5625,103.653,103.5125,103.6385
2020-12-14 14:30:00,103.637,103.7495,103.571,103.7075
2020-12-14 15:00:00,103.707,104.0685,103.701,103.9885
2020-12-14 15:30:00,103.989,104.104,103.939,104.08449999999999
2020-12-14 16:00:00,104.085,104.091,104.021,104.041
2020-12-14 16:30:00,104.04050000000001,104.0815,104.039,104.07
2020-12-14 17:00:00,104.0695,104.09,104.025,104.033
2020-12-14 17:30:00,104.0335,104.06049999999999,104.0095,104.01050000000001
2020-12-14 18:00:00,104.0115,104.05250000000001,104.011,104.051
2020-12-14 18:30:00,104.0515,104.095,104.05,104.082
2020-12-14 19:00:00,104.0825,104.091,104.0495,104.0555
2020-12-14 19:30:00,104.05600000000001,104.085,104.054,104.0675
2020-12-14 20:00:00,104.068,104.0685,104.0445,104.053
2020-12-14 20:30:00,104.0535,104.0695,104.03200000000001,104.03399999999999
2020-12-14 21:00:00,104.0335,104.04750000000001,103.9935,104.00049999999999
2020-12-14 21:30:00,104.001,104.07,103.999,104.054
2020-12-14 22:00:00,104.053,104.0795,103.9825,104.03649999999999
2020-12-14 22:30:00,104.036,104.045,104.01050000000001,104.024
2020-12-14 23:00:00,104.02350000000001,104.041,104.017,104.039
2020-12-14 23:30:00,104.0395,104.03999999999999,104.00399999999999,104.0115
2020-12-15 00:00:00,104.012,104.053,103.991,104.006
2020-12-15 00:30:00,104.0065,104.119,103.993,104.1045
2020-12-15 01:00:00,104.10499999999999,104.109,104.04650000000001,104.07249999999999
2020-12-15 01:30:00,104.072,104.133,104.0415,104.0865
2020-12-15 02:00:00,104.087,104.087,104.0355,104.064
2020-12-15 02:30:00,104.0635,104.0915,104.0565,104.0895
2020-12-15 03:00:00,104.09,104.1065,104.061,104.0955
2020-12-15 03:30:00,104.096,104.15299999999999,104.0925,104.137
2020-12-15 04:00:00,104.1375,104.1485,104.1265,104.1425
2020-12-15 04:30:00,104.143,104.1455,104.1105,104.126
2020-12-15 05:00:00,104.1255,104.1285,104.1075,104.1175
2020-12-15 05:30:00,104.118,104.1215,104.0635,104.06450000000001
2020-12-15 06:00:00,104.064,104.119,104.06200000000001,104.1095
2020-12-15 06:30:00,104.109,104.1115,104.0365,104.0515
2020-12-15 07:00:00,104.052,104.0825,104.034,104.052
2020-12-15 07:30:00,104.0515,104.071,104.04,104.068
2020-12-15 08:00:00,104.0675,104.119,104.03999999999999,104.1005
2020-12-15 08:30:00,104.1,104.133,104.076,104.0915
2020-12-15 09:00:00,104.0925,104.118,104.066,104.0805
2020-12-15 09:30:00,104.081,104.1005,104.025,104.0445
2020-12-15 10:00:00,104.044,104.0655,104.0005,104.04050000000001
2020-12-15 10:30:00,104.041,104.0515,103.9755,103.981
2020-12-15 11:00:00,103.9805,103.995,103.9495,103.954
2020-12-15 11:30:00,103.95349999999999,103.9795,103.914,103.935
2020-12-15 12:00:00,103.9345,103.954,103.903,103.9135
2020-12-15 12:30:00,103.913,103.93,103.881,103.9265
2020-12-15 13:00:00,103.92699999999999,103.9425,103.83449999999999,103.842
2020-12-15 13:30:00,103.8425,103.84299999999999,103.765,103.772
2020-12-15 14:00:00,103.7715,103.8375,103.7465,103.8235
2020-12-15 14:30:00,103.82300000000001,103.877,103.7325,103.7855
2020-12-15 15:00:00,103.786,103.8045,103.6995,103.7285
2020-12-15 15:30:00,103.729,103.7645,103.708,103.737
2020-12-15 16:00:00,103.7365,103.76050000000001,103.6795,103.7115
2020-12-15 16:30:00,103.712,103.72749999999999,103.6815,103.699
2020-12-15 17:00:00,103.698,103.7295,103.67750000000001,103.729
2020-12-15 17:30:00,103.7285,103.736,103.6985,103.7345
2020-12-15 18:00:00,103.735,103.736,103.688,103.729
2020-12-15 18:30:00,103.7285,103.779,103.7255,103.747
2020-12-15 19:00:00,103.7465,103.755,103.725,103.72749999999999
2020-12-15 19:30:00,103.727,103.7385,103.689,103.6925
2020-12-15 20:00:00,103.69149999999999,103.6985,103.653,103.655
2020-12-15 20:30:00,103.6545,103.667,103.627,103.62950000000001
2020-12-15 21:00:00,103.6305,103.63900000000001,103.6095,103.613
2020-12-15 21:30:00,103.61250000000001,103.67699999999999,103.607,103.672
2020-12-15 22:00:00,103.682,103.707,103.669,103.6765
2020-12-15 22:30:00,103.678,103.7,103.65700000000001,103.684
2020-12-15 23:00:00,103.68199999999999,103.68549999999999,103.6185,103.6365
2020-12-15 23:30:00,103.636,103.65950000000001,103.632,103.6505
2020-12-16 00:00:00,103.6495,103.672,103.576,103.65
2020-12-16 00:30:00,103.649,103.7145,103.6465,103.69399999999999
2020-12-16 01:00:00,103.6935,103.698,103.665,103.677
2020-12-16 01:30:00,103.67750000000001,103.7235,103.6285,103.6465
2020-12-16 02:00:00,103.646,103.6485,103.5975,103.6275
2020-12-16 02:30:00,103.627,103.637,103.604,103.62950000000001
2020-12-16 03:00:00,103.62899999999999,103.6385,103.594,103.6005
2020-12-16 03:30:00,103.6,103.6005,103.5245,103.543
2020-12-16 04:00:00,103.5425,103.55,103.49600000000001,103.5065
2020-12-16 04:30:00,103.507,103.533,103.41550000000001,103.43549999999999
2020-12-16 05:00:00,103.435,103.496,103.435,103.472
2020-12-16 05:30:00,103.47149999999999,103.4935,103.4425,103.491
2020-12-16 06:00:00,103.4905,103.6035,103.483,103.55
2020-12-16 06:30:00,103.5495,103.551,103.497,103.49799999999999
2020-12-16 07:00:00,103.4985,103.5065,103.4195,103.432
2020-12-16 07:30:00,103.4315,103.4685,103.4065,103.448
2020-12-16 08:00:00,103.44749999999999,103.459,103.3735,103.41
2020-12-16 08:30:00,103.40950000000001,103.4125,103.3245,103.3305
2020-12-16 09:00:00,103.33099999999999,103.374,103.3215,103.346
2020-12-16 09:30:00,103.34649999999999,103.404,103.2805,103.291
2020-12-16 10:00:00,103.2915,103.34049999999999,103.263,103.318
2020-12-16 10:30:00,103.3175,103.3865,103.277,103.372
2020-12-16 11:00:00,103.3725,103.385,103.3055,103.3075
2020-12-16 11:30:00,103.307,103.32900000000001,103.284,103.315
2020-12-16 12:00:00,103.31450000000001,103.4335,103.314,103.38
2020-12-16 12:30:00,103.37950000000001,103.385,103.3385,103.3385
